time/episodes,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_len_mean,train/critic_loss,train/actor_loss,train/learning_rate,train/ent_coef,train/n_updates
2584,1666.4247,248064,6310,39,96.0,,,,,
2588,1671.927,248832,6330,39,96.0,293.6287536621094,-127.27458190917969,0.0016174122696161997,0.009999999776482582,1936
2592,1671.927,248832,6330,39,96.0,,,,,
2596,1654.1306,249600,6349,39,96.0,395.4951171875,-130.19058227539062,0.0016174122696161997,0.009999999776482582,1942
2600,1654.1306,249600,6349,39,96.0,,,,,
2604,1647.2842,250368,6369,39,96.0,401.9551696777344,-127.70812225341797,0.0016174122696161997,0.009999999776482582,1948
2608,1647.2842,250368,6369,39,96.0,,,,,
2612,1649.9233,251136,6389,39,96.0,321.4476318359375,-132.23104858398438,0.0016174122696161997,0.009999999776482582,1954
2616,1649.9233,251136,6389,39,96.0,,,,,
2620,1672.7749,251904,6408,39,96.0,363.9691162109375,-136.4907989501953,0.0016174122696161997,0.009999999776482582,1960
2624,1672.7749,251904,6408,39,96.0,,,,,
2628,1701.6652,252672,6428,39,96.0,354.5872802734375,-134.46099853515625,0.0016174122696161997,0.009999999776482582,1966
2632,1701.6652,252672,6428,39,96.0,,,,,
2636,1713.7227,253440,6447,39,96.0,350.36492919921875,-136.74969482421875,0.0016174122696161997,0.009999999776482582,1972
2640,1713.7227,253440,6447,39,96.0,,,,,
2644,1731.9403,254208,6467,39,96.0,340.8255615234375,-136.6277618408203,0.0016174122696161997,0.009999999776482582,1978
2648,1731.9403,254208,6467,39,96.0,,,,,
2652,1728.0134,254976,6486,39,96.0,429.8334045410156,-138.6433563232422,0.0016174122696161997,0.009999999776482582,1984
2656,1728.0134,254976,6486,39,96.0,,,,,
2660,1717.9219,255744,6506,39,96.0,383.7121887207031,-132.66970825195312,0.0016174122696161997,0.009999999776482582,1990
2664,1717.9219,255744,6506,39,96.0,,,,,
2668,1697.3912,256512,6525,39,96.0,405.8165283203125,-133.15887451171875,0.0016174122696161997,0.009999999776482582,1996
2672,1697.3912,256512,6525,39,96.0,,,,,
2676,1692.1685,257280,6545,39,96.0,297.77044677734375,-132.85606384277344,0.0016174122696161997,0.009999999776482582,2002
2680,1692.1685,257280,6545,39,96.0,,,,,
2684,1700.7778,258048,6564,39,96.0,406.0269775390625,-132.7300567626953,0.0016174122696161997,0.009999999776482582,2008
2688,1700.7778,258048,6564,39,96.0,,,,,
2692,1714.5718,258816,6584,39,96.0,373.9570617675781,-141.52230834960938,0.0016174122696161997,0.009999999776482582,2014
2696,1714.5718,258816,6584,39,96.0,,,,,
2700,1703.2272,259584,6603,39,96.0,450.94207763671875,-138.27935791015625,0.0016174122696161997,0.009999999776482582,2020
2704,1703.2272,259584,6603,39,96.0,,,,,
2708,1697.2885,260352,6623,39,96.0,346.347900390625,-136.91525268554688,0.0016174122696161997,0.009999999776482582,2026
2712,1697.2885,260352,6623,39,96.0,,,,,
2716,1685.0238,261120,6642,39,96.0,342.29437255859375,-139.3798828125,0.0016174122696161997,0.009999999776482582,2032
2720,1685.0238,261120,6642,39,96.0,,,,,
2724,1659.4036,261888,6662,39,96.0,386.9060363769531,-137.58856201171875,0.0016174122696161997,0.009999999776482582,2038
2728,1659.4036,261888,6662,39,96.0,,,,,
2732,1621.9408,262656,6682,39,96.0,309.4125061035156,-138.5845489501953,0.0016174122696161997,0.009999999776482582,2044
2736,1621.9408,262656,6682,39,96.0,,,,,
2740,1601.9198,263424,6701,39,96.0,410.0064697265625,-136.90371704101562,0.0016174122696161997,0.009999999776482582,2050
2744,1601.9198,263424,6701,39,96.0,,,,,
2748,1593.7546,264192,6721,39,96.0,510.9444580078125,-136.49124145507812,0.0016174122696161997,0.009999999776482582,2056
2752,1593.7546,264192,6721,39,96.0,,,,,
2756,1589.8405,264960,6741,39,96.0,419.22564697265625,-140.47959899902344,0.0016174122696161997,0.009999999776482582,2062
2760,1589.8405,264960,6741,39,96.0,,,,,
2764,1591.1542,265728,6761,39,96.0,347.2996826171875,-139.09881591796875,0.0016174122696161997,0.009999999776482582,2068
2768,1591.1542,265728,6761,39,96.0,,,,,
2772,1586.8878,266496,6781,39,96.0,440.9247131347656,-141.81781005859375,0.0016174122696161997,0.009999999776482582,2074
2776,1586.8878,266496,6781,39,96.0,,,,,
2780,1568.2607,267264,6800,39,96.0,331.53924560546875,-143.22698974609375,0.0016174122696161997,0.009999999776482582,2080
2784,1568.2607,267264,6800,39,96.0,,,,,
2788,1558.0295,268032,6819,39,96.0,475.76654052734375,-141.18121337890625,0.0016174122696161997,0.009999999776482582,2086
2792,1558.0295,268032,6819,39,96.0,,,,,
2796,1574.5034,268800,6839,39,96.0,385.18402099609375,-145.0204620361328,0.0016174122696161997,0.009999999776482582,2092
2800,1574.5034,268800,6839,39,96.0,,,,,
2804,1577.2534,269568,6859,39,96.0,602.0433349609375,-144.23150634765625,0.0016174122696161997,0.009999999776482582,2098
2808,1577.2534,269568,6859,39,96.0,,,,,
2812,1569.8525,270336,6879,39,96.0,384.99176025390625,-141.07101440429688,0.0016174122696161997,0.009999999776482582,2104
2816,1569.8525,270336,6879,39,96.0,,,,,
2820,1566.3042,271104,6898,39,96.0,461.0547790527344,-146.60946655273438,0.0016174122696161997,0.009999999776482582,2110
2824,1566.3042,271104,6898,39,96.0,,,,,
2828,1574.3972,271872,6918,39,96.0,324.63421630859375,-144.17127990722656,0.0016174122696161997,0.009999999776482582,2116
2832,1574.3972,271872,6918,39,96.0,,,,,
2836,1592.7792,272640,6937,39,96.0,412.57818603515625,-149.40878295898438,0.0016174122696161997,0.009999999776482582,2122
2840,1592.7792,272640,6937,39,96.0,,,,,
2844,1609.3176,273408,6957,39,96.0,400.2265625,-144.57012939453125,0.0016174122696161997,0.009999999776482582,2128
2848,1609.3176,273408,6957,39,96.0,,,,,
2852,1611.5469,274176,6976,39,96.0,354.4743347167969,-144.59580993652344,0.0016174122696161997,0.009999999776482582,2134
2856,1611.5469,274176,6976,39,96.0,,,,,
2860,1619.3672,274944,6996,39,96.0,350.8167419433594,-145.0841522216797,0.0016174122696161997,0.009999999776482582,2140
2864,1619.3672,274944,6996,39,96.0,,,,,
2868,1633.7802,275712,7015,39,96.0,455.0398864746094,-142.0045166015625,0.0016174122696161997,0.009999999776482582,2146
2872,1633.7802,275712,7015,39,96.0,,,,,
2876,1645.6898,276480,7035,39,96.0,355.8182373046875,-140.62457275390625,0.0016174122696161997,0.009999999776482582,2152
2880,1645.6898,276480,7035,39,96.0,,,,,
2884,1641.6099,277248,7055,39,96.0,400.51910400390625,-149.88844299316406,0.0016174122696161997,0.009999999776482582,2158
2888,1641.6099,277248,7055,39,96.0,,,,,
2892,1622.8157,278016,7074,39,96.0,316.9357604980469,-148.8367462158203,0.0016174122696161997,0.009999999776482582,2164
2896,1622.8157,278016,7074,39,96.0,,,,,
2900,1627.6486,278784,7094,39,96.0,387.58843994140625,-148.62933349609375,0.0016174122696161997,0.009999999776482582,2170
2904,1627.6486,278784,7094,39,96.0,,,,,
2908,1639.8684,279552,7113,39,96.0,410.082763671875,-148.9393310546875,0.0016174122696161997,0.009999999776482582,2176
2912,1639.8684,279552,7113,39,96.0,,,,,
2916,1640.3372,280320,7133,39,96.0,370.3487548828125,-147.5541229248047,0.0016174122696161997,0.009999999776482582,2182
2920,1640.3372,280320,7133,39,96.0,,,,,
2924,1654.8158,281088,7152,39,96.0,509.4434814453125,-148.78065490722656,0.0016174122696161997,0.009999999776482582,2188
2928,1654.8158,281088,7152,39,96.0,,,,,
2932,1668.7479,281856,7172,39,96.0,425.1076354980469,-150.9932861328125,0.0016174122696161997,0.009999999776482582,2194
2936,1668.7479,281856,7172,39,96.0,,,,,
2940,1671.1251,282624,7191,39,96.0,477.14691162109375,-151.99891662597656,0.0016174122696161997,0.009999999776482582,2200
2944,1671.1251,282624,7191,39,96.0,,,,,
2948,1665.8484,283392,7211,39,96.0,369.35498046875,-149.00241088867188,0.0016174122696161997,0.009999999776482582,2206
2952,1665.8484,283392,7211,39,96.0,,,,,
2956,1676.2108,284160,7230,39,96.0,396.52215576171875,-152.12120056152344,0.0016174122696161997,0.009999999776482582,2212
2960,1676.2108,284160,7230,39,96.0,,,,,
2964,1683.8252,284928,7250,39,96.0,402.25030517578125,-151.7025146484375,0.0016174122696161997,0.009999999776482582,2218
2968,1683.8252,284928,7250,39,96.0,,,,,
2972,1690.7909,285696,7270,39,96.0,379.1529541015625,-149.6080322265625,0.0016174122696161997,0.009999999776482582,2224
2976,1690.7909,285696,7270,39,96.0,,,,,
2980,1694.4872,286464,7289,39,96.0,513.171142578125,-147.3984375,0.0016174122696161997,0.009999999776482582,2230
2984,1694.4872,286464,7289,39,96.0,,,,,
2988,1711.814,287232,7309,39,96.0,442.9336853027344,-149.23919677734375,0.0016174122696161997,0.009999999776482582,2236
2992,1711.814,287232,7309,39,96.0,,,,,
2996,1724.0513,288000,7329,39,96.0,284.92962646484375,-155.34207153320312,0.0016174122696161997,0.009999999776482582,2242
3000,1724.0513,288000,7329,39,96.0,,,,,
3004,1717.4493,288768,7348,39,96.0,575.6197509765625,-150.86282348632812,0.0016174122696161997,0.009999999776482582,2248
3008,1717.4493,288768,7348,39,96.0,,,,,
3012,1717.093,289536,7368,39,96.0,370.67938232421875,-155.5587921142578,0.0016174122696161997,0.009999999776482582,2254
3016,1717.093,289536,7368,39,96.0,,,,,
3020,1714.5967,290304,7388,39,96.0,423.15606689453125,-155.62338256835938,0.0016174122696161997,0.009999999776482582,2260
3024,1714.5967,290304,7388,39,96.0,,,,,
3028,1718.6023,291072,7407,39,96.0,567.8744506835938,-153.3069610595703,0.0016174122696161997,0.009999999776482582,2266
3032,1718.6023,291072,7407,39,96.0,,,,,
3036,1716.3425,291840,7427,39,96.0,515.1522216796875,-150.0543670654297,0.0016174122696161997,0.009999999776482582,2272
3040,1716.3425,291840,7427,39,96.0,,,,,
3044,1728.1996,292608,7447,39,96.0,391.10992431640625,-156.75929260253906,0.0016174122696161997,0.009999999776482582,2278
3048,1728.1996,292608,7447,39,96.0,,,,,
3052,1732.8945,293376,7467,39,96.0,362.33917236328125,-155.57333374023438,0.0016174122696161997,0.009999999776482582,2284
3056,1732.8945,293376,7467,39,96.0,,,,,
3060,1733.443,294144,7486,39,96.0,344.1773681640625,-156.8135223388672,0.0016174122696161997,0.009999999776482582,2290
3064,1733.443,294144,7486,39,96.0,,,,,
3068,1730.7574,294912,7506,39,96.0,444.8757629394531,-155.6763153076172,0.0016174122696161997,0.009999999776482582,2296
3072,1730.7574,294912,7506,39,96.0,,,,,
3076,1725.2194,295680,7526,39,96.0,344.80084228515625,-154.87791442871094,0.0016174122696161997,0.009999999776482582,2302
3080,1725.2194,295680,7526,39,96.0,,,,,
3084,1738.607,296448,7545,39,96.0,516.855224609375,-160.1903076171875,0.0016174122696161997,0.009999999776482582,2308
3088,1738.607,296448,7545,39,96.0,,,,,
3092,1731.6412,297216,7566,39,96.0,428.12713623046875,-151.78768920898438,0.0016174122696161997,0.009999999776482582,2314
3096,1731.6412,297216,7566,39,96.0,,,,,
3100,1742.2031,297984,7586,39,96.0,366.6282653808594,-155.76651000976562,0.0016174122696161997,0.009999999776482582,2320
3104,1742.2031,297984,7586,39,96.0,,,,,
3108,1750.3856,298752,7605,39,96.0,427.33636474609375,-159.66848754882812,0.0016174122696161997,0.009999999776482582,2326
3112,1750.3856,298752,7605,39,96.0,,,,,
3116,1769.4637,299520,7625,39,96.0,546.7290649414062,-158.69754028320312,0.0016174122696161997,0.009999999776482582,2332
3120,1769.4637,299520,7625,39,96.0,,,,,
3124,1774.0927,300288,7644,39,96.0,379.8101501464844,-154.69578552246094,0.0016174122696161997,0.009999999776482582,2338
3128,1774.0927,300288,7644,39,96.0,,,,,
3132,1763.4636,301056,7664,39,96.0,386.794677734375,-161.35536193847656,0.0016174122696161997,0.009999999776482582,2344
3136,1763.4636,301056,7664,39,96.0,,,,,
3140,1764.0309,301824,7683,39,96.0,474.54925537109375,-153.61636352539062,0.0016174122696161997,0.009999999776482582,2350
3144,1764.0309,301824,7683,39,96.0,,,,,
3148,1763.5078,302592,7703,39,96.0,433.845458984375,-160.15878295898438,0.0016174122696161997,0.009999999776482582,2356
3152,1763.5078,302592,7703,39,96.0,,,,,
3156,1770.3495,303360,7722,39,96.0,355.5155029296875,-158.9295196533203,0.0016174122696161997,0.009999999776482582,2362
3160,1770.3495,303360,7722,39,96.0,,,,,
3164,1766.9045,304128,7742,39,96.0,360.2763671875,-154.62503051757812,0.0016174122696161997,0.009999999776482582,2368
3168,1766.9045,304128,7742,39,96.0,,,,,
3172,1764.6937,304896,7761,39,96.0,278.887939453125,-160.4354248046875,0.0016174122696161997,0.009999999776482582,2374
3176,1764.6937,304896,7761,39,96.0,,,,,
3180,1761.0286,305664,7780,39,96.0,530.8328247070312,-157.81983947753906,0.0016174122696161997,0.009999999776482582,2380
3184,1761.0286,305664,7780,39,96.0,,,,,
3188,1769.7529,306432,7800,39,96.0,407.19281005859375,-157.18133544921875,0.0016174122696161997,0.009999999776482582,2386
3192,1769.7529,306432,7800,39,96.0,,,,,
3196,1779.9954,307200,7819,39,96.0,424.9705810546875,-158.9516143798828,0.0016174122696161997,0.009999999776482582,2392
3200,1779.9954,307200,7819,39,96.0,,,,,
3204,1784.1075,307968,7839,39,96.0,452.654541015625,-162.71444702148438,0.0016174122696161997,0.009999999776482582,2398
3208,1784.1075,307968,7839,39,96.0,,,,,
3212,1785.4564,308736,7858,39,96.0,309.85589599609375,-163.81790161132812,0.0016174122696161997,0.009999999776482582,2404
3216,1785.4564,308736,7858,39,96.0,,,,,
3220,1786.1903,309504,7878,39,96.0,265.4442138671875,-160.6779022216797,0.0016174122696161997,0.009999999776482582,2410
3224,1786.1903,309504,7878,39,96.0,,,,,
3228,1800.7738,310272,7898,39,96.0,329.456298828125,-159.56283569335938,0.0016174122696161997,0.009999999776482582,2416
3232,1800.7738,310272,7898,39,96.0,,,,,
3236,1816.4622,311040,7917,39,96.0,409.19427490234375,-159.4055633544922,0.0016174122696161997,0.009999999776482582,2422
3240,1816.4622,311040,7917,39,96.0,,,,,
3244,1825.0864,311808,7937,39,96.0,434.2000732421875,-158.72476196289062,0.0016174122696161997,0.009999999776482582,2428
3248,1825.0864,311808,7937,39,96.0,,,,,
3252,1820.0146,312576,7956,39,96.0,373.9573059082031,-163.03939819335938,0.0016174122696161997,0.009999999776482582,2434
3256,1820.0146,312576,7956,39,96.0,,,,,
3260,1828.7527,313344,7976,39,96.0,372.712158203125,-161.96600341796875,0.0016174122696161997,0.009999999776482582,2440
3264,1828.7527,313344,7976,39,96.0,,,,,
3268,1838.6151,314112,7995,39,96.0,363.645751953125,-160.82025146484375,0.0016174122696161997,0.009999999776482582,2446
3272,1838.6151,314112,7995,39,96.0,,,,,
3276,1850.1232,314880,8015,39,96.0,473.7779541015625,-163.08985900878906,0.0016174122696161997,0.009999999776482582,2452
3280,1850.1232,314880,8015,39,96.0,,,,,
3284,1852.1863,315648,8035,39,96.0,334.4375,-159.57998657226562,0.0016174122696161997,0.009999999776482582,2458
3288,1852.1863,315648,8035,39,96.0,,,,,
3292,1854.4198,316416,8054,39,96.0,384.82366943359375,-164.49847412109375,0.0016174122696161997,0.009999999776482582,2464
3296,1854.4198,316416,8054,39,96.0,,,,,
3300,1863.5757,317184,8074,39,96.0,426.1722106933594,-161.27896118164062,0.0016174122696161997,0.009999999776482582,2470
3304,1863.5757,317184,8074,39,96.0,,,,,
3308,1874.5713,317952,8093,39,96.0,453.8667297363281,-167.4264373779297,0.0016174122696161997,0.009999999776482582,2476
3312,1874.5713,317952,8093,39,96.0,,,,,
3316,1884.8363,318720,8113,39,96.0,379.61273193359375,-155.37643432617188,0.0016174122696161997,0.009999999776482582,2482
3320,1884.8363,318720,8113,39,96.0,,,,,
3324,1893.9056,319488,8133,39,96.0,355.11309814453125,-162.51063537597656,0.0016174122696161997,0.009999999776482582,2488
3328,1893.9056,319488,8133,39,96.0,,,,,
3332,1888.4489,320256,8152,39,96.0,422.02557373046875,-162.21795654296875,0.0016174122696161997,0.009999999776482582,2494
3336,1888.4489,320256,8152,39,96.0,,,,,
3340,1890.6808,321024,8172,39,96.0,361.51220703125,-166.14285278320312,0.0016174122696161997,0.009999999776482582,2500
3344,1890.6808,321024,8172,39,96.0,,,,,
3348,1903.6183,321792,8191,39,96.0,358.2560119628906,-168.5740509033203,0.0016174122696161997,0.009999999776482582,2506
3352,1903.6183,321792,8191,39,96.0,,,,,
3356,1911.414,322560,8211,39,96.0,338.63189697265625,-165.4363555908203,0.0016174122696161997,0.009999999776482582,2512
3360,1911.414,322560,8211,39,96.0,,,,,
3364,1918.6508,323328,8231,39,96.0,330.875,-165.84347534179688,0.0016174122696161997,0.009999999776482582,2518
3368,1918.6508,323328,8231,39,96.0,,,,,
3372,1916.9084,324096,8251,39,96.0,360.93695068359375,-163.4910888671875,0.0016174122696161997,0.009999999776482582,2524
3376,1916.9084,324096,8251,39,96.0,,,,,
3380,1923.5869,324864,8270,39,96.0,333.37408447265625,-165.03941345214844,0.0016174122696161997,0.009999999776482582,2530
3384,1923.5869,324864,8270,39,96.0,,,,,
3388,1929.0991,325632,8290,39,96.0,452.977294921875,-166.53309631347656,0.0016174122696161997,0.009999999776482582,2536
3392,1929.0991,325632,8290,39,96.0,,,,,
3396,1932.7642,326400,8309,39,96.0,222.849853515625,-169.5063018798828,0.0016174122696161997,0.009999999776482582,2542
3400,1932.7642,326400,8309,39,96.0,,,,,
3404,1930.3174,327168,8329,39,96.0,280.04437255859375,-164.76919555664062,0.0016174122696161997,0.009999999776482582,2548
3408,1930.3174,327168,8329,39,96.0,,,,,
3412,1916.5831,327936,8348,39,96.0,340.1805419921875,-162.949462890625,0.0016174122696161997,0.009999999776482582,2554
3416,1916.5831,327936,8348,39,96.0,,,,,
3420,1911.5925,328704,8368,39,96.0,368.5478210449219,-166.38636779785156,0.0016174122696161997,0.009999999776482582,2560
3424,1911.5925,328704,8368,39,96.0,,,,,
3428,1916.7192,329472,8387,39,96.0,239.76962280273438,-163.4376220703125,0.0016174122696161997,0.009999999776482582,2566
3432,1916.7192,329472,8387,39,96.0,,,,,
3436,1920.0703,330240,8406,39,96.0,238.47793579101562,-167.39854431152344,0.0016174122696161997,0.009999999776482582,2572
3440,1920.0703,330240,8406,39,96.0,,,,,
3444,1925.956,331008,8426,39,96.0,289.3506164550781,-161.82720947265625,0.0016174122696161997,0.009999999776482582,2578
3448,1925.956,331008,8426,39,96.0,,,,,
3452,1929.3604,331776,8446,39,96.0,355.41143798828125,-169.23025512695312,0.0016174122696161997,0.009999999776482582,2584
3456,1929.3604,331776,8446,39,96.0,,,,,
3460,1921.6864,332544,8465,39,96.0,300.3834228515625,-165.71258544921875,0.0016174122696161997,0.009999999776482582,2590
3464,1921.6864,332544,8465,39,96.0,,,,,
3468,1923.9382,333312,8485,39,96.0,356.99676513671875,-170.07203674316406,0.0016174122696161997,0.009999999776482582,2596
3472,1923.9382,333312,8485,39,96.0,,,,,
3476,1916.3185,334080,8504,39,96.0,223.3604278564453,-166.0284423828125,0.0016174122696161997,0.009999999776482582,2602
3480,1916.3185,334080,8504,39,96.0,,,,,
3484,1911.0503,334848,8524,39,96.0,364.001220703125,-172.16856384277344,0.0016174122696161997,0.009999999776482582,2608
3488,1911.0503,334848,8524,39,96.0,,,,,
3492,1916.8064,335616,8544,39,96.0,275.9303283691406,-169.9249725341797,0.0016174122696161997,0.009999999776482582,2614
3496,1916.8064,335616,8544,39,96.0,,,,,
3500,1920.5663,336384,8563,39,96.0,292.3796081542969,-169.50717163085938,0.0016174122696161997,0.009999999776482582,2620
3504,1920.5663,336384,8563,39,96.0,,,,,
3508,1929.9572,337152,8583,39,96.0,304.4403076171875,-172.11627197265625,0.0016174122696161997,0.009999999776482582,2626
3512,1929.9572,337152,8583,39,96.0,,,,,
3516,1939.8298,337920,8603,39,96.0,314.15618896484375,-169.41783142089844,0.0016174122696161997,0.009999999776482582,2632
3520,1939.8298,337920,8603,39,96.0,,,,,
3524,1945.1907,338688,8622,39,96.0,314.861083984375,-173.2639617919922,0.0016174122696161997,0.009999999776482582,2638
3528,1945.1907,338688,8622,39,96.0,,,,,
3532,1946.5406,339456,8642,39,96.0,332.71673583984375,-172.3018035888672,0.0016174122696161997,0.009999999776482582,2644
3536,1946.5406,339456,8642,39,96.0,,,,,
3540,1951.7305,340224,8661,39,96.0,215.96786499023438,-173.7916717529297,0.0016174122696161997,0.009999999776482582,2650
3544,1951.7305,340224,8661,39,96.0,,,,,
3548,1945.3822,340992,8681,39,96.0,224.83990478515625,-175.11373901367188,0.0016174122696161997,0.009999999776482582,2656
3552,1945.3822,340992,8681,39,96.0,,,,,
3556,1942.1156,341760,8700,39,96.0,359.1561279296875,-169.91041564941406,0.0016174122696161997,0.009999999776482582,2662
3560,1942.1156,341760,8700,39,96.0,,,,,
3564,1954.0648,342528,8719,39,96.0,186.6981201171875,-178.65814208984375,0.0016174122696161997,0.009999999776482582,2668
3568,1954.0648,342528,8719,39,96.0,,,,,
3572,1965.2131,343296,8739,39,96.0,209.1920166015625,-176.38833618164062,0.0016174122696161997,0.009999999776482582,2674
3576,1965.2131,343296,8739,39,96.0,,,,,
3580,1987.5767,344064,8758,39,96.0,256.9205017089844,-173.80691528320312,0.0016174122696161997,0.009999999776482582,2680
3584,1987.5767,344064,8758,39,96.0,,,,,
3588,2002.6711,344832,8778,39,96.0,199.72918701171875,-174.32772827148438,0.0016174122696161997,0.009999999776482582,2686
3592,2002.6711,344832,8778,39,96.0,,,,,
3596,2005.1942,345600,8797,39,96.0,257.60614013671875,-174.271484375,0.0016174122696161997,0.009999999776482582,2692
3600,2005.1942,345600,8797,39,96.0,,,,,
3604,1998.4438,346368,8817,39,96.0,258.70111083984375,-176.52108764648438,0.0016174122696161997,0.009999999776482582,2698
3608,1998.4438,346368,8817,39,96.0,,,,,
3612,1997.2075,347136,8836,39,96.0,234.84063720703125,-177.346435546875,0.0016174122696161997,0.009999999776482582,2704
3616,1997.2075,347136,8836,39,96.0,,,,,
3620,1999.9712,347904,8856,39,96.0,275.8482971191406,-178.65628051757812,0.0016174122696161997,0.009999999776482582,2710
3624,1999.9712,347904,8856,39,96.0,,,,,
3628,2016.6251,348672,8875,39,96.0,267.6411437988281,-175.0977325439453,0.0016174122696161997,0.009999999776482582,2716
3632,2016.6251,348672,8875,39,96.0,,,,,
3636,2032.0079,349440,8895,39,96.0,203.5523681640625,-175.88400268554688,0.0016174122696161997,0.009999999776482582,2722
3640,2032.0079,349440,8895,39,96.0,,,,,
3644,2046.159,350208,8914,39,96.0,303.2946472167969,-175.81300354003906,0.0016174122696161997,0.009999999776482582,2728
3648,2046.159,350208,8914,39,96.0,,,,,
3652,2073.0076,350976,8934,39,96.0,207.85240173339844,-180.344482421875,0.0016174122696161997,0.009999999776482582,2734
3656,2073.0076,350976,8934,39,96.0,,,,,
3660,2093.8013,351744,8953,39,96.0,340.42877197265625,-177.56007385253906,0.0016174122696161997,0.009999999776482582,2740
3664,2093.8013,351744,8953,39,96.0,,,,,
3668,2105.1143,352512,8972,39,96.0,239.15155029296875,-181.30532836914062,0.0016174122696161997,0.009999999776482582,2746
3672,2105.1143,352512,8972,39,96.0,,,,,
3676,2111.0593,353280,8992,39,96.0,213.24264526367188,-182.42251586914062,0.0016174122696161997,0.009999999776482582,2752
3680,2111.0593,353280,8992,39,96.0,,,,,
3684,2115.3826,354048,9011,39,96.0,116.89260864257812,-177.96878051757812,0.0016174122696161997,0.009999999776482582,2758
3688,2115.3826,354048,9011,39,96.0,,,,,
3692,2130.8877,354816,9031,39,96.0,309.89263916015625,-183.40960693359375,0.0016174122696161997,0.009999999776482582,2764
3696,2130.8877,354816,9031,39,96.0,,,,,
3700,2159.437,355584,9050,39,96.0,196.01513671875,-178.9246063232422,0.0016174122696161997,0.009999999776482582,2770
3704,2159.437,355584,9050,39,96.0,,,,,
3708,2186.4797,356352,9070,39,96.0,296.55059814453125,-178.35198974609375,0.0016174122696161997,0.009999999776482582,2776
3712,2186.4797,356352,9070,39,96.0,,,,,
3716,2214.6628,357120,9090,39,96.0,185.28860473632812,-180.03799438476562,0.0016174122696161997,0.009999999776482582,2782
3720,2214.6628,357120,9090,39,96.0,,,,,
3724,2232.4812,357888,9109,39,96.0,172.6248321533203,-178.75680541992188,0.0016174122696161997,0.009999999776482582,2788
3728,2232.4812,357888,9109,39,96.0,,,,,
3732,2243.755,358656,9129,39,96.0,205.51800537109375,-181.32369995117188,0.0016174122696161997,0.009999999776482582,2794
3736,2243.755,358656,9129,39,96.0,,,,,
3740,2258.9478,359424,9148,39,96.0,283.5816650390625,-180.66177368164062,0.0016174122696161997,0.009999999776482582,2800
3744,2258.9478,359424,9148,39,96.0,,,,,
3748,2265.7896,360192,9168,39,96.0,241.70901489257812,-183.32742309570312,0.0016174122696161997,0.009999999776482582,2806
3752,2265.7896,360192,9168,39,96.0,,,,,
3756,2262.0088,360960,9187,39,96.0,298.5329284667969,-183.80001831054688,0.0016174122696161997,0.009999999776482582,2812
3760,2262.0088,360960,9187,39,96.0,,,,,
3764,2261.5996,361728,9207,39,96.0,206.75347900390625,-190.7801055908203,0.0016174122696161997,0.009999999776482582,2818
3768,2261.5996,361728,9207,39,96.0,,,,,
3772,2262.2334,362496,9227,39,96.0,221.90228271484375,-185.99453735351562,0.0016174122696161997,0.009999999776482582,2824
3776,2262.2334,362496,9227,39,96.0,,,,,
3780,2268.295,363264,9248,39,96.0,227.66212463378906,-189.01547241210938,0.0016174122696161997,0.009999999776482582,2830
3784,2268.295,363264,9248,39,96.0,,,,,
3788,2266.173,364032,9267,39,96.0,318.83502197265625,-188.63992309570312,0.0016174122696161997,0.009999999776482582,2836
3792,2266.173,364032,9267,39,96.0,,,,,
3796,2262.1091,364800,9287,39,96.0,190.1576690673828,-190.01661682128906,0.0016174122696161997,0.009999999776482582,2842
3800,2262.1091,364800,9287,39,96.0,,,,,
3804,2262.4634,365568,9306,39,96.0,241.3038787841797,-192.5604705810547,0.0016174122696161997,0.009999999776482582,2848
3808,2262.4634,365568,9306,39,96.0,,,,,
3812,2262.473,366336,9327,39,96.0,244.7816162109375,-191.29000854492188,0.0016174122696161997,0.009999999776482582,2854
3816,2262.473,366336,9327,39,96.0,,,,,
3820,2255.3757,367104,9346,39,96.0,224.88925170898438,-196.96426391601562,0.0016174122696161997,0.009999999776482582,2860
3824,2255.3757,367104,9346,39,96.0,,,,,
3828,2250.669,367872,9366,39,96.0,280.2013854980469,-189.5364227294922,0.0016174122696161997,0.009999999776482582,2866
3832,2250.669,367872,9366,39,96.0,,,,,
3836,2248.515,368640,9385,39,96.0,225.158935546875,-189.3204803466797,0.0016174122696161997,0.009999999776482582,2872
3840,2248.515,368640,9385,39,96.0,,,,,
3844,2249.3545,369408,9405,39,96.0,145.62741088867188,-190.0543212890625,0.0016174122696161997,0.009999999776482582,2878
3848,2249.3545,369408,9405,39,96.0,,,,,
3852,2263.976,370176,9425,39,96.0,214.23574829101562,-193.24192810058594,0.0016174122696161997,0.009999999776482582,2884
3856,2263.976,370176,9425,39,96.0,,,,,
3860,2275.4463,370944,9444,39,96.0,254.62794494628906,-197.35716247558594,0.0016174122696161997,0.009999999776482582,2890
3864,2275.4463,370944,9444,39,96.0,,,,,
3868,2283.839,371712,9464,39,96.0,266.137451171875,-194.80397033691406,0.0016174122696161997,0.009999999776482582,2896
3872,2283.839,371712,9464,39,96.0,,,,,
3876,2295.4568,372480,9483,39,96.0,187.33615112304688,-192.07525634765625,0.0016174122696161997,0.009999999776482582,2902
3880,2295.4568,372480,9483,39,96.0,,,,,
