time/time_elapsed,time/fps,time/total_timesteps,time/iterations,train/approx_kl,train/value_loss,train/explained_variance,train/n_updates,train/clip_range,train/loss,train/policy_gradient_loss,train/std,train/clip_fraction,train/entropy_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
45,37,1728,27,279.48584,783.7814071655273,0.02254587411880493,130,0.2,64.01252746582031,0.29926598742604255,0.14571548998355865,0.946875,5.60406219959259,0.0013647642264479798,96.0,-491.64197
47,37,1792,28,1611.627,690.3809455871582,-0.013004779815673828,135,0.2,68.22978973388672,0.4288532085716724,0.14638961851596832,0.94375,5.564932727813721,0.0013647642264479798,96.0,-491.64197
49,37,1856,29,92.17279,1120.780728149414,-3.3008809089660645,140,0.2,47.86442947387695,0.29925408586859703,0.14709049463272095,0.946875,5.51228973865509,0.0013647642264479798,96.0,-491.64197
51,37,1920,30,1323.6354,68.55030198097229,0.6976402699947357,145,0.2,3.9708738327026367,0.3108126070350409,0.14873851835727692,0.95,5.433761072158814,0.0013647642264479798,96.0,-491.64197
53,36,1984,31,3401.945,105.51759834289551,-3.5526599884033203,150,0.2,6.258561134338379,0.3072619067505002,0.15031616389751434,0.95,5.306433367729187,0.0013647642264479798,96.0,-491.64197
56,36,2048,32,2978.4128,803.7887948989868,-3.3110342025756836,155,0.2,14.53309440612793,0.29548332579433917,0.1517518162727356,0.95,5.202245211601257,0.0013647642264479798,96.0,-491.64197
58,36,2112,33,1626.5815,49.06479921340942,0.6291880905628204,160,0.2,5.206894397735596,0.29770036581903697,0.15451116859912872,0.95,5.063308763504028,0.0013647642264479798,96.0,-491.64197
60,36,2176,34,2082.233,58.40608310699463,-0.250338077545166,165,0.2,8.163926124572754,0.2913653876632452,0.1586005538702011,0.95,4.820635604858398,0.0013647642264479798,96.0,-491.64197
62,35,2240,35,120.00738,200.15435543060303,-3.1056480407714844,170,0.2,43.31386947631836,0.31691737845540047,0.16117741167545319,0.95,4.561234331130981,0.0013647642264479798,96.0,-491.64197
64,35,2304,36,199.4266,202.64500198364257,0.2684398889541626,175,0.2,57.341796875,0.3130455151200294,0.16261126101016998,0.946875,4.433242416381836,0.0013647642264479798,96.0,-448.83725
66,35,2368,37,107.69697,702.9837997436523,0.3260853886604309,180,0.2,167.11647033691406,0.3277275189757347,0.1634424775838852,0.946875,4.35676634311676,0.0013647642264479798,96.0,-448.83725
68,35,2432,38,221.55951,1955.3858032226562,0.3209136128425598,185,0.2,648.360595703125,0.31435083150863646,0.16397517919540405,0.946875,4.310852599143982,0.0013647642264479798,96.0,-448.83725
70,35,2496,39,120.71382,1329.7492706298829,-1.8919739723205566,190,0.2,463.9295654296875,0.314348503574729,0.16454756259918213,0.940625,4.272611045837403,0.0013647642264479798,96.0,-448.83725
73,35,2560,40,159.91101,1208.8595428466797,-6.186962127685547e-05,195,0.2,449.6544189453125,0.3105586560443044,0.1650339514017105,0.946875,4.238303899765015,0.0013647642264479798,96.0,-448.83725
75,34,2624,41,162.91011,1410.9903930664063,2.4437904357910156e-06,200,0.2,455.87445068359375,0.3172022350132465,0.16538725793361664,0.946875,4.211327290534973,0.0013647642264479798,96.0,-448.83725
77,34,2688,42,140.59805,1621.9453430175781,7.748603820800781e-07,205,0.2,665.9488525390625,0.33208576273173096,0.1659480780363083,0.9375,4.179323005676269,0.0013647642264479798,96.0,-448.83725
79,34,2752,43,148.26736,1575.6697235107422,1.430511474609375e-06,210,0.2,319.5295715332031,0.3127649545669556,0.1664033830165863,0.946875,4.146414041519165,0.0013647642264479798,96.0,-448.83725
81,34,2816,44,105.947464,1384.1660552978515,1.3768672943115234e-05,215,0.2,361.0284729003906,0.3087581440806389,0.1667741984128952,0.946875,4.1202246904373165,0.0013647642264479798,96.0,-448.83725
83,34,2880,45,324.39114,1222.0205078125,0.005888700485229492,220,0.2,403.9616394042969,0.3106269148178399,0.16719768941402435,0.946875,4.094099831581116,0.0013647642264479798,96.0,-448.83725
84,34,2944,46,405.48526,1213.9057678222657,0.005988121032714844,225,0.2,492.1146545410156,0.3258145749568939,0.16762615740299225,0.95,4.066199445724488,0.0013647642264479798,96.0,-448.83725
86,34,3008,47,328.43414,1663.2311462402345,-0.0007240772247314453,230,0.2,476.7001953125,0.31136106289923193,0.168064683675766,0.95,4.036494088172913,0.0013647642264479798,96.0,-448.83725
88,34,3072,48,995.74,1033.7601593017578,6.186962127685547e-05,235,0.2,382.03271484375,0.3158639816567302,0.16841425001621246,0.95,4.012745094299317,0.0013647642264479798,96.0,-539.15955
